draft_year,Pk,Tm,Player,College,Yrs,G,MP,PTS,Conference,Big Six Conference,age,ast,ast_per_g,blk,college_id,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,g,mp,mp_per_g,name,orb,pf,pts,pts_per_g,season,stl,tov,trb,trb_per_g
2011,40,MIL,Jon Leuer,Wisconsin,8.0,377.0,5945.0,2395.0,Big Ten,1,18.0,12.0,0.4,3.0,WISCONSIN,34.0,12.0,.462,26.0,.472,72.0,14.0,.483,29.0,32.0,0.0,0,Jon Leuer,0.0,0.0,94.0,2.9,2007-08,4.0,20.0,40.0,1.3
2011,40,MIL,Jon Leuer,Wisconsin,8.0,377.0,5945.0,2395.0,Big Ten,1,19.0,28.0,0.8,20.0,WISCONSIN,115.0,16.0,.296,54.0,.466,247.0,46.0,.605,76.0,33.0,0.0,0,Jon Leuer,0.0,0.0,292.0,8.8,2008-09,17.0,44.0,126.0,3.8
2011,40,MIL,Jon Leuer,Wisconsin,8.0,377.0,5945.0,2395.0,Big Ten,1,20.0,39.0,1.6,32.0,WISCONSIN,142.0,18.0,.391,46.0,.522,272.0,67.0,.720,93.0,24.0,691.0,28.8,Jon Leuer,35.0,50.0,369.0,15.4,2009-10,13.0,24.0,139.0,5.8
2011,40,MIL,Jon Leuer,Wisconsin,8.0,377.0,5945.0,2395.0,Big Ten,1,21.0,56.0,1.6,30.0,WISCONSIN,227.0,54.0,.370,146.0,.470,483.0,113.0,.843,134.0,34.0,1139.0,33.5,Jon Leuer,57.0,75.0,621.0,18.3,2010-11,17.0,54.0,246.0,7.2
2011,41,LAL,Darius Morris,Michigan,4.0,132.0,1464.0,430.0,Big Ten,1,19.0,84.0,2.6,5.0,MICHIGAN,52.0,7.0,.179,39.0,.406,128.0,29.0,.630,46.0,32.0,777.0,24.3,Darius Morris,14.0,61.0,140.0,4.4,2009-10,20.0,51.0,58.0,1.8
2011,41,LAL,Darius Morris,Michigan,4.0,132.0,1464.0,430.0,Big Ten,1,20.0,235.0,6.7,1.0,MICHIGAN,201.0,16.0,.250,64.0,.489,411.0,108.0,.715,151.0,35.0,1219.0,34.8,Darius Morris,31.0,74.0,526.0,15.0,2010-11,36.0,103.0,139.0,4.0
2011,43,CHI,Malcolm Lee,UCLA,3.0,36.0,534.0,140.0,PAC-12,1,18.0,17.0,0.6,4.0,UCLA,38.0,6.0,.300,20.0,.500,76.0,10.0,.417,24.0,29.0,0.0,0,Malcolm Lee,0.0,0.0,92.0,3.2,2008-09,14.0,22.0,44.0,1.5
2011,43,CHI,Malcolm Lee,UCLA,3.0,36.0,534.0,140.0,PAC-12,1,19.0,100.0,3.1,9.0,UCLA,133.0,26.0,.252,103.0,.432,308.0,96.0,.706,136.0,32.0,1112.0,34.8,Malcolm Lee,40.0,74.0,388.0,12.1,2009-10,36.0,83.0,141.0,4.4
2011,43,CHI,Malcolm Lee,UCLA,3.0,36.0,534.0,140.0,PAC-12,1,20.0,67.0,2.0,7.0,UCLA,141.0,39.0,.295,132.0,.437,323.0,112.0,.778,144.0,33.0,1093.0,33.1,Malcolm Lee,23.0,80.0,433.0,13.1,2010-11,22.0,56.0,101.0,3.1
2011,44,GSW,Charles Jenkins,Hofstra,2.0,110.0,1334.0,408.0,,0,18.0,60.0,2.1,15.0,HOFSTRA,160.0,20.0,.328,61.0,.471,340.0,96.0,.780,123.0,29.0,0.0,0,Charles Jenkins,0.0,0.0,436.0,15.0,2007-08,49.0,97.0,133.0,4.6
2011,44,GSW,Charles Jenkins,Hofstra,2.0,110.0,1334.0,408.0,,0,19.0,137.0,4.3,15.0,HOFSTRA,203.0,31.0,.313,99.0,.404,503.0,192.0,.821,234.0,32.0,0.0,0,Charles Jenkins,0.0,0.0,629.0,19.7,2008-09,46.0,107.0,153.0,4.8
2011,44,GSW,Charles Jenkins,Hofstra,2.0,110.0,1334.0,408.0,,0,20.0,134.0,3.9,19.0,HOFSTRA,235.0,63.0,.409,154.0,.443,531.0,169.0,.805,210.0,34.0,1234.0,36.3,Charles Jenkins,38.0,89.0,702.0,20.6,2009-10,61.0,108.0,154.0,4.5
2011,44,GSW,Charles Jenkins,Hofstra,2.0,110.0,1334.0,408.0,,0,21.0,158.0,4.8,22.0,HOFSTRA,249.0,66.0,.420,157.0,.517,482.0,182.0,.824,221.0,33.0,1232.0,37.3,Charles Jenkins,18.0,66.0,746.0,22.6,2010-11,57.0,73.0,111.0,3.4
2011,45,NOH,Josh Harrellson,Kentucky,3.0,75.0,888.0,265.0,SEC,1,19.0,9.0,0.3,20.0,KENTUCKY,46.0,5.0,.333,15.0,.447,103.0,26.0,.722,36.0,34.0,0.0,0,Josh Harrellson,0.0,0.0,123.0,3.6,2008-09,9.0,26.0,85.0,2.5
2011,45,NOH,Josh Harrellson,Kentucky,3.0,75.0,888.0,265.0,SEC,1,20.0,0.0,0.0,7.0,KENTUCKY,12.0,2.0,.500,4.0,.462,26.0,2.0,1.000,2.0,22.0,88.0,4.0,Josh Harrellson,9.0,8.0,28.0,1.3,2009-10,2.0,6.0,27.0,1.2
2011,45,NOH,Josh Harrellson,Kentucky,3.0,75.0,888.0,265.0,SEC,1,21.0,30.0,0.8,57.0,KENTUCKY,127.0,2.0,.200,10.0,.611,208.0,33.0,.589,56.0,38.0,1083.0,28.5,Josh Harrellson,140.0,91.0,289.0,7.6,2010-11,35.0,28.0,329.0,8.7
2011,46,LAL,Andrew Goudelock,College of Charleston,3.0,49.0,475.0,197.0,,0,19.0,69.0,2.1,6.0,CHARLESTON,167.0,73.0,.422,173.0,.466,358.0,27.0,.871,31.0,33.0,0.0,0,Andrew Goudelock,0.0,0.0,434.0,13.2,2007-08,33.0,55.0,83.0,2.5
2011,46,LAL,Andrew Goudelock,College of Charleston,3.0,49.0,475.0,197.0,,0,20.0,67.0,1.9,11.0,CHARLESTON,221.0,95.0,.440,216.0,.459,481.0,65.0,.867,75.0,36.0,0.0,0,Andrew Goudelock,0.0,0.0,602.0,16.7,2008-09,26.0,69.0,90.0,2.5
2011,46,LAL,Andrew Goudelock,College of Charleston,3.0,49.0,475.0,197.0,,0,21.0,131.0,3.9,13.0,CHARLESTON,250.0,97.0,.393,247.0,.451,554.0,61.0,.824,74.0,34.0,1210.0,35.6,Andrew Goudelock,25.0,58.0,658.0,19.4,2009-10,38.0,68.0,148.0,4.4
2011,46,LAL,Andrew Goudelock,College of Charleston,3.0,49.0,475.0,197.0,,0,22.0,157.0,4.2,7.0,CHARLESTON,318.0,131.0,.407,322.0,.455,699.0,110.0,.821,134.0,37.0,1302.0,35.2,Andrew Goudelock,25.0,66.0,877.0,23.7,2010-11,33.0,119.0,143.0,3.9
2011,47,LAC,Travis Leslie,Georgia,1.0,10.0,45.0,14.0,SEC,1,18.0,16.0,0.6,13.0,GEORGIA,71.0,0.0,.000,3.0,.447,159.0,23.0,.575,40.0,26.0,0.0,0,Travis Leslie,0.0,0.0,165.0,6.3,2008-09,21.0,27.0,102.0,3.9
2011,47,LAC,Travis Leslie,Georgia,1.0,10.0,45.0,14.0,SEC,1,19.0,78.0,2.5,30.0,GEORGIA,169.0,6.0,.545,11.0,.487,347.0,114.0,.735,155.0,31.0,912.0,29.4,Travis Leslie,96.0,65.0,458.0,14.8,2009-10,40.0,82.0,212.0,6.8
2011,47,LAC,Travis Leslie,Georgia,1.0,10.0,45.0,14.0,SEC,1,20.0,97.0,2.9,20.0,GEORGIA,177.0,13.0,.302,43.0,.492,360.0,109.0,.801,136.0,33.0,1062.0,32.2,Travis Leslie,106.0,63.0,476.0,14.4,2010-11,40.0,71.0,237.0,7.2
2011,48,ATL,Keith Benson,Oakland,1.0,3.0,9.0,0.0,,0,19.0,3.0,0.1,40.0,OAKLAND,54.0,0.0,0,0.0,.505,107.0,44.0,.667,66.0,29.0,0.0,0,Keith Benson,0.0,0.0,152.0,5.2,2007-08,5.0,21.0,102.0,3.5
2011,48,ATL,Keith Benson,Oakland,1.0,3.0,9.0,0.0,,0,20.0,25.0,0.7,87.0,OAKLAND,191.0,0.0,.000,1.0,.622,307.0,134.0,.667,201.0,36.0,0.0,0,Keith Benson,0.0,0.0,516.0,14.3,2008-09,20.0,38.0,280.0,7.8
2011,48,ATL,Keith Benson,Oakland,1.0,3.0,9.0,0.0,,0,21.0,28.0,0.8,117.0,OAKLAND,208.0,2.0,.400,5.0,.533,390.0,189.0,.724,261.0,35.0,1095.0,31.3,Keith Benson,111.0,104.0,607.0,17.3,2009-10,15.0,58.0,367.0,10.5
2011,48,ATL,Keith Benson,Oakland,1.0,3.0,9.0,0.0,,0,22.0,38.0,1.1,125.0,OAKLAND,231.0,9.0,.391,23.0,.547,422.0,157.0,.643,244.0,35.0,1133.0,32.4,Keith Benson,93.0,108.0,628.0,17.9,2010-11,28.0,66.0,354.0,10.1
2011,49,MEM,Josh Selby,Kansas,2.0,38.0,296.0,83.0,Big 12,1,19.0,56.0,2.2,1.0,KANSAS,72.0,34.0,.362,94.0,.373,193.0,28.0,.757,37.0,26.0,530.0,20.4,Josh Selby,10.0,44.0,206.0,7.9,2010-11,21.0,53.0,58.0,2.2
2011,50,PHI,Lavoy Allen,Temple,6.0,388.0,6905.0,1847.0,,0,18.0,55.0,1.6,52.0,TEMPLE,116.0,2.0,.400,5.0,.558,208.0,42.0,.737,57.0,34.0,0.0,0,Lavoy Allen,0.0,0.0,276.0,8.1,2007-08,17.0,40.0,193.0,5.7
2011,50,PHI,Lavoy Allen,Temple,6.0,388.0,6905.0,1847.0,,0,19.0,68.0,2.1,50.0,TEMPLE,151.0,7.0,.333,21.0,.579,261.0,52.0,.642,81.0,33.0,0.0,0,Lavoy Allen,0.0,0.0,361.0,10.9,2008-09,13.0,42.0,296.0,9.0
2011,50,PHI,Lavoy Allen,Temple,6.0,388.0,6905.0,1847.0,,0,20.0,83.0,2.4,50.0,TEMPLE,171.0,5.0,.217,23.0,.536,319.0,55.0,.625,88.0,35.0,1206.0,34.5,Lavoy Allen,124.0,78.0,402.0,11.5,2009-10,19.0,53.0,375.0,10.7
2011,50,PHI,Lavoy Allen,Temple,6.0,388.0,6905.0,1847.0,,0,21.0,75.0,2.3,61.0,TEMPLE,154.0,5.0,.294,17.0,.480,321.0,69.0,.697,99.0,33.0,1120.0,33.9,Lavoy Allen,88.0,75.0,382.0,11.6,2010-11,23.0,54.0,283.0,8.6
2011,51,POR,Jon Diebler,Ohio State,,,,,Big Ten,1,19.0,45.0,1.2,6.0,OHIOST,63.0,48.0,.289,166.0,.304,207.0,43.0,.782,55.0,37.0,0.0,0,Jon Diebler,0.0,0.0,217.0,5.9,2007-08,26.0,43.0,86.0,2.3
2011,51,POR,Jon Diebler,Ohio State,,,,,Big Ten,1,20.0,82.0,2.5,10.0,OHIOST,117.0,96.0,.416,231.0,.421,278.0,40.0,.800,50.0,33.0,0.0,0,Jon Diebler,0.0,0.0,370.0,11.2,2008-09,34.0,53.0,118.0,3.6
2011,51,POR,Jon Diebler,Ohio State,,,,,Big Ten,1,21.0,54.0,1.5,3.0,OHIOST,148.0,116.0,.420,276.0,.438,338.0,69.0,.873,79.0,37.0,1376.0,37.2,Jon Diebler,9.0,65.0,481.0,13.0,2009-10,42.0,38.0,102.0,2.8
2011,51,POR,Jon Diebler,Ohio State,,,,,Big Ten,1,22.0,88.0,2.4,5.0,OHIOST,145.0,114.0,.502,227.0,.507,286.0,64.0,.810,79.0,37.0,1320.0,35.7,Jon Diebler,14.0,37.0,468.0,12.6,2010-11,36.0,35.0,98.0,2.6
2011,52,DET,Vernon Macklin,Florida,1.0,23.0,135.0,46.0,SEC,1,20.0,16.0,0.5,3.0,GEORGETOWN,40.0,0.0,0,0.0,.741,54.0,10.0,.435,23.0,31.0,0.0,0,Vernon Macklin,0.0,0.0,90.0,2.9,2006-07,1.0,0.0,45.0,1.5
2011,52,DET,Vernon Macklin,Florida,1.0,23.0,135.0,46.0,SEC,1,21.0,22.0,0.6,25.0,GEORGETOWN,52.0,0.0,.000,1.0,.598,87.0,12.0,.250,48.0,34.0,0.0,0,Vernon Macklin,0.0,0.0,116.0,3.4,2007-08,8.0,26.0,72.0,2.1
2011,52,DET,Vernon Macklin,Florida,1.0,23.0,135.0,46.0,SEC,1,23.0,26.0,0.8,29.0,FLORIDA,156.0,0.0,0,0.0,.607,257.0,47.0,.588,80.0,34.0,859.0,25.3,Vernon Macklin,91.0,81.0,359.0,10.6,2009-10,20.0,46.0,188.0,5.5
2011,52,DET,Vernon Macklin,Florida,1.0,23.0,135.0,46.0,SEC,1,24.0,30.0,0.8,26.0,FLORIDA,191.0,0.0,0,0.0,.593,322.0,46.0,.451,102.0,37.0,905.0,24.5,Vernon Macklin,82.0,91.0,428.0,11.6,2010-11,13.0,63.0,199.0,5.4
2011,53,ORL,DeAndre Liggins,Kentucky,5.0,177.0,1907.0,346.0,SEC,1,20.0,92.0,2.8,14.0,KENTUCKY,46.0,12.0,.235,51.0,.362,127.0,35.0,.673,52.0,33.0,0.0,0,DeAndre Liggins,0.0,0.0,139.0,4.2,2008-09,24.0,75.0,77.0,2.3
2011,53,ORL,DeAndre Liggins,Kentucky,5.0,177.0,1907.0,346.0,SEC,1,21.0,24.0,0.8,8.0,KENTUCKY,36.0,14.0,.318,44.0,.419,86.0,23.0,.590,39.0,29.0,445.0,15.3,DeAndre Liggins,18.0,42.0,109.0,3.8,2009-10,20.0,17.0,66.0,2.3
2011,53,ORL,DeAndre Liggins,Kentucky,5.0,177.0,1907.0,346.0,SEC,1,22.0,96.0,2.5,28.0,KENTUCKY,112.0,36.0,.391,92.0,.424,264.0,68.0,.648,105.0,38.0,1201.0,31.6,DeAndre Liggins,22.0,94.0,328.0,8.6,2010-11,46.0,55.0,153.0,4.0
2011,55,BOS,E'Twaun Moore,Purdue,10.0,598.0,12564.0,4743.0,Big Ten,1,18.0,88.0,2.6,15.0,PURDUE,159.0,66.0,.434,152.0,.443,359.0,53.0,.716,74.0,34.0,0.0,0,E'Twaun Moore,0.0,0.0,437.0,12.9,2007-08,32.0,58.0,131.0,3.9
2011,55,BOS,E'Twaun Moore,Purdue,10.0,598.0,12564.0,4743.0,Big Ten,1,19.0,111.0,3.0,16.0,PURDUE,188.0,56.0,.337,166.0,.422,445.0,80.0,.762,105.0,37.0,0.0,0,E'Twaun Moore,0.0,0.0,512.0,13.8,2008-09,40.0,97.0,170.0,4.6
2011,55,BOS,E'Twaun Moore,Purdue,10.0,598.0,12564.0,4743.0,Big Ten,1,20.0,93.0,2.7,10.0,PURDUE,212.0,51.0,.349,146.0,.445,476.0,100.0,.730,137.0,35.0,1103.0,31.5,E'Twaun Moore,32.0,79.0,575.0,16.4,2009-10,51.0,73.0,134.0,3.8
2011,55,BOS,E'Twaun Moore,Purdue,10.0,598.0,12564.0,4743.0,Big Ten,1,21.0,108.0,3.2,18.0,PURDUE,221.0,70.0,.400,175.0,.447,494.0,100.0,.709,141.0,34.0,1152.0,33.9,E'Twaun Moore,51.0,71.0,612.0,18.0,2010-11,41.0,61.0,175.0,5.1
2011,60,SAC,Isaiah Thomas,Washington,11.0,550.0,15563.0,9715.0,PAC-12,1,19.0,91.0,2.6,2.0,WASHINGTON,180.0,39.0,.291,134.0,.418,431.0,142.0,.686,207.0,35.0,0.0,0,Isaiah Thomas,0.0,0.0,541.0,15.5,2008-09,38.0,92.0,106.0,3.0
2011,60,SAC,Isaiah Thomas,Washington,11.0,550.0,15563.0,9715.0,PAC-12,1,20.0,111.0,3.2,3.0,WASHINGTON,186.0,65.0,.327,199.0,.415,448.0,156.0,.732,213.0,35.0,1089.0,31.1,Isaiah Thomas,20.0,67.0,593.0,16.9,2009-10,37.0,83.0,137.0,3.9
2011,60,SAC,Isaiah Thomas,Washington,11.0,550.0,15563.0,9715.0,PAC-12,1,21.0,213.0,6.1,2.0,WASHINGTON,188.0,60.0,.349,172.0,.445,422.0,151.0,.719,210.0,35.0,1115.0,31.9,Isaiah Thomas,26.0,75.0,587.0,16.8,2010-11,47.0,104.0,123.0,3.5
2012,1,NOH,Anthony Davis,Kentucky,10.0,604.0,20805.0,14390.0,SEC,1,18.0,50.0,1.3,186.0,KENTUCKY,210.0,3.0,.150,20.0,.623,337.0,144.0,.709,203.0,40.0,1281.0,32.0,Anthony Davis,119.0,78.0,567.0,14.2,2011-12,54.0,41.0,415.0,10.4
2012,2,CHA,Michael Kidd-Gilchrist,Kentucky,8.0,446.0,10978.0,3750.0,SEC,1,18.0,75.0,1.9,37.0,KENTUCKY,160.0,13.0,.255,51.0,.491,326.0,143.0,.745,192.0,40.0,1245.0,31.1,Michael Kidd-Gilchrist,103.0,97.0,476.0,11.9,2011-12,39.0,87.0,297.0,7.4
2012,3,WAS,Bradley Beal,Florida,10.0,645.0,22418.0,14231.0,SEC,1,18.0,83.0,2.2,31.0,FLORIDA,175.0,63.0,.339,186.0,.445,393.0,133.0,.769,173.0,37.0,1267.0,34.2,Bradley Beal,50.0,76.0,546.0,14.8,2011-12,51.0,79.0,249.0,6.7
2012,4,CLE,Dion Waiters,Syracuse,8.0,419.0,11835.0,5505.0,ACC,1,19.0,50.0,1.5,4.0,SYRACUSE,78.0,28.0,.329,85.0,.411,190.0,39.0,.813,48.0,34.0,554.0,16.3,Dion Waiters,12.0,46.0,223.0,6.6,2010-11,38.0,30.0,53.0,1.6
2012,4,CLE,Dion Waiters,Syracuse,8.0,419.0,11835.0,5505.0,ACC,1,20.0,92.0,2.5,12.0,SYRACUSE,170.0,41.0,.363,113.0,.476,357.0,86.0,.729,118.0,37.0,891.0,24.1,Dion Waiters,18.0,69.0,467.0,12.6,2011-12,67.0,48.0,85.0,2.3
2012,5,SAC,Thomas Robinson,Kansas,5.0,313.0,4204.0,1528.0,Big 12,1,18.0,9.0,0.3,18.0,KANSAS,33.0,0.0,0,0.0,.485,68.0,17.0,.395,43.0,33.0,236.0,7.2,Thomas Robinson,34.0,43.0,83.0,2.5,2009-10,7.0,26.0,88.0,2.7
2012,5,SAC,Thomas Robinson,Kansas,5.0,313.0,4204.0,1528.0,Big 12,1,19.0,20.0,0.6,22.0,KANSAS,101.0,0.0,0,0.0,.601,168.0,49.0,.510,96.0,33.0,482.0,14.6,Thomas Robinson,74.0,67.0,251.0,7.6,2010-11,14.0,43.0,212.0,6.4
2012,5,SAC,Thomas Robinson,Kansas,5.0,313.0,4204.0,1528.0,Big 12,1,20.0,72.0,1.8,34.0,KANSAS,261.0,7.0,.500,14.0,.505,517.0,163.0,.682,239.0,39.0,1242.0,31.8,Thomas Robinson,113.0,107.0,692.0,17.7,2011-12,42.0,104.0,463.0,11.9
2012,6,POR,Damian Lillard,Weber State,10.0,711.0,25835.0,17510.0,,0,18.0,89.0,2.9,6.0,WEBERST,119.0,49.0,.374,131.0,.434,274.0,69.0,.841,82.0,31.0,0.0,0,Damian Lillard,0.0,0.0,356.0,11.5,2008-09,33.0,70.0,120.0,3.9
2012,6,POR,Damian Lillard,Weber State,10.0,711.0,25835.0,17510.0,,0,19.0,112.0,3.6,4.0,WEBERST,185.0,84.0,.393,214.0,.431,429.0,163.0,.853,191.0,31.0,1062.0,34.3,Damian Lillard,11.0,58.0,617.0,19.9,2009-10,35.0,74.0,125.0,4.0
2012,6,POR,Damian Lillard,Weber State,10.0,711.0,25835.0,17510.0,,0,20.0,33.0,3.3,2.0,WEBERST,49.0,19.0,.345,55.0,.438,112.0,60.0,.857,70.0,10.0,285.0,28.5,Damian Lillard,6.0,23.0,177.0,17.7,2010-11,14.0,28.0,38.0,3.8
2012,6,POR,Damian Lillard,Weber State,10.0,711.0,25835.0,17510.0,,0,21.0,128.0,4.0,7.0,WEBERST,231.0,94.0,.409,230.0,.467,495.0,228.0,.887,257.0,32.0,1105.0,34.5,Damian Lillard,17.0,62.0,784.0,24.5,2011-12,47.0,74.0,161.0,5.0
2012,7,GSW,Harrison Barnes,UNC,10.0,747.0,23763.0,10566.0,,0,18.0,53.0,1.4,16.0,UNC,209.0,67.0,.344,195.0,.421,497.0,93.0,.750,124.0,37.0,1087.0,29.4,Harrison Barnes,75.0,72.0,578.0,15.6,2010-11,27.0,72.0,216.0,5.8
2012,7,GSW,Harrison Barnes,UNC,10.0,747.0,23763.0,10566.0,,0,19.0,43.0,1.1,13.0,UNC,229.0,49.0,.358,137.0,.440,521.0,141.0,.723,195.0,38.0,1111.0,29.2,Harrison Barnes,74.0,68.0,648.0,17.1,2011-12,41.0,74.0,198.0,5.2
2012,8,TOR,Terrence Ross,Washington,10.0,670.0,16626.0,7525.0,PAC-12,1,19.0,33.0,1.0,12.0,WASHINGTON,102.0,44.0,.352,125.0,.443,230.0,25.0,.758,33.0,34.0,593.0,17.4,Terrence Ross,29.0,69.0,273.0,8.0,2010-11,19.0,24.0,96.0,2.8
2012,8,TOR,Terrence Ross,Washington,10.0,670.0,16626.0,7525.0,PAC-12,1,20.0,49.0,1.4,33.0,WASHINGTON,215.0,72.0,.371,194.0,.457,470.0,72.0,.766,94.0,35.0,1088.0,31.1,Terrence Ross,48.0,99.0,574.0,16.4,2011-12,44.0,70.0,225.0,6.4
2012,9,DET,Andre Drummond,UConn,10.0,718.0,21269.0,9938.0,,0,18.0,15.0,0.4,92.0,UCONN,157.0,0.0,.000,2.0,.538,292.0,26.0,.295,88.0,34.0,967.0,28.4,Andre Drummond,114.0,75.0,340.0,10.0,2011-12,28.0,52.0,257.0,7.6
2012,10,NOH,Austin Rivers,Duke,10.0,655.0,15842.0,5741.0,ACC,1,19.0,71.0,2.1,1.0,DUKE,174.0,58.0,.365,159.0,.433,402.0,121.0,.658,184.0,34.0,1129.0,33.2,Austin Rivers,21.0,76.0,527.0,15.5,2011-12,33.0,79.0,115.0,3.4
2012,11,POR,Meyers Leonard,Illinois,9.0,447.0,7158.0,2502.0,Big Ten,1,18.0,5.0,0.2,13.0,ILLINOIS,28.0,0.0,.000,1.0,.483,58.0,12.0,.706,17.0,33.0,272.0,8.2,Meyers Leonard,10.0,50.0,68.0,2.1,2010-11,5.0,26.0,41.0,1.2
2012,11,POR,Meyers Leonard,Illinois,9.0,447.0,7158.0,2502.0,Big Ten,1,19.0,43.0,1.3,60.0,ILLINOIS,170.0,1.0,.091,11.0,.584,291.0,93.0,.732,127.0,32.0,1018.0,31.8,Meyers Leonard,73.0,94.0,434.0,13.6,2011-12,15.0,68.0,262.0,8.2
2012,12,HOU,Jeremy Lamb,UConn,10.0,573.0,11896.0,5805.0,,0,18.0,66.0,1.6,25.0,UCONN,182.0,46.0,.368,125.0,.487,374.0,47.0,.797,59.0,41.0,1140.0,27.8,Jeremy Lamb,50.0,64.0,457.0,11.1,2010-11,35.0,52.0,183.0,4.5
2012,12,HOU,Jeremy Lamb,UConn,10.0,573.0,11896.0,5805.0,,0,19.0,58.0,1.7,21.0,UCONN,217.0,71.0,.336,211.0,.478,454.0,98.0,.810,121.0,34.0,1266.0,37.2,Jeremy Lamb,32.0,57.0,603.0,17.7,2011-12,42.0,68.0,166.0,4.9
2012,13,PHO,Kendall Marshall,UNC,4.0,160.0,3083.0,802.0,,0,19.0,230.0,6.2,3.0,UNC,76.0,20.0,.385,52.0,.420,181.0,58.0,.690,84.0,37.0,912.0,24.6,Kendall Marshall,6.0,50.0,230.0,6.2,2010-11,40.0,92.0,77.0,2.1
2012,13,PHO,Kendall Marshall,UNC,4.0,160.0,3083.0,802.0,,0,20.0,351.0,9.8,6.0,UNC,105.0,28.0,.354,79.0,.467,225.0,55.0,.696,79.0,36.0,1189.0,33.0,Kendall Marshall,6.0,56.0,293.0,8.1,2011-12,43.0,101.0,94.0,2.6
2012,14,MIL,John Henson,UNC,8.0,445.0,8752.0,3383.0,,0,19.0,34.0,0.9,58.0,UNC,88.0,4.0,.222,18.0,.486,181.0,32.0,.438,73.0,37.0,586.0,15.8,John Henson,60.0,39.0,212.0,5.7,2009-10,27.0,45.0,164.0,4.4
2012,14,MIL,John Henson,UNC,8.0,445.0,8752.0,3383.0,,0,20.0,30.0,0.8,118.0,UNC,182.0,1.0,.167,6.0,.500,364.0,68.0,.482,141.0,37.0,989.0,26.7,John Henson,120.0,65.0,433.0,11.7,2010-11,22.0,76.0,374.0,10.1
2012,14,MIL,John Henson,UNC,8.0,445.0,8752.0,3383.0,,0,21.0,44.0,1.3,101.0,UNC,205.0,0.0,0,0.0,.500,410.0,69.0,.511,135.0,35.0,1019.0,29.1,John Henson,89.0,55.0,479.0,13.7,2011-12,20.0,45.0,348.0,9.9
2012,15,PHI,Maurice Harkless,St. John's,10.0,621.0,14019.0,4259.0,,0,18.0,47.0,1.5,45.0,STJOHNS,193.0,17.0,.215,79.0,.452,427.0,94.0,.676,139.0,32.0,1155.0,36.1,Maurice Harkless,88.0,74.0,497.0,15.5,2011-12,51.0,80.0,276.0,8.6
2012,16,HOU,Royce White,Iowa State,1.0,3.0,9.0,0.0,Big 12,1,20.0,170.0,5.0,32.0,IOWAST,175.0,4.0,.333,12.0,.534,328.0,102.0,.498,205.0,34.0,1072.0,31.5,Royce White,85.0,89.0,456.0,13.4,2011-12,40.0,130.0,316.0,9.3
2012,17,DAL,Tyler Zeller,UNC,8.0,414.0,7254.0,2873.0,,0,19.0,3.0,0.2,3.0,UNC,17.0,0.0,0,0.0,.472,36.0,13.0,.765,17.0,15.0,0.0,0,Tyler Zeller,0.0,0.0,47.0,3.1,2008-09,3.0,8.0,30.0,2.0
2012,17,DAL,Tyler Zeller,UNC,8.0,414.0,7254.0,2873.0,,0,20.0,7.0,0.3,24.0,UNC,100.0,0.0,.000,2.0,.521,192.0,52.0,.722,72.0,27.0,468.0,17.3,Tyler Zeller,52.0,49.0,252.0,9.3,2009-10,14.0,34.0,125.0,4.6
2012,17,DAL,Tyler Zeller,UNC,8.0,414.0,7254.0,2873.0,,0,21.0,23.0,0.6,45.0,UNC,211.0,0.0,0,0.0,.549,384.0,161.0,.759,212.0,37.0,1041.0,28.1,Tyler Zeller,107.0,100.0,583.0,15.8,2010-11,27.0,50.0,268.0,7.2
2012,17,DAL,Tyler Zeller,UNC,8.0,414.0,7254.0,2873.0,,0,22.0,36.0,0.9,58.0,UNC,220.0,0.0,0,0.0,.553,398.0,181.0,.808,224.0,38.0,1070.0,28.2,Tyler Zeller,146.0,102.0,621.0,16.3,2011-12,34.0,73.0,365.0,9.6
2012,18,HOU,Terrence Jones,Kentucky,6.0,234.0,5562.0,2431.0,SEC,1,19.0,60.0,1.6,72.0,KENTUCKY,206.0,26.0,.329,79.0,.442,466.0,157.0,.646,243.0,38.0,1196.0,31.5,Terrence Jones,92.0,91.0,595.0,15.7,2010-11,43.0,75.0,336.0,8.8
2012,18,HOU,Terrence Jones,Kentucky,6.0,234.0,5562.0,2431.0,SEC,1,20.0,51.0,1.3,68.0,KENTUCKY,177.0,16.0,.327,49.0,.500,354.0,99.0,.627,158.0,38.0,1115.0,29.3,Terrence Jones,96.0,91.0,469.0,12.3,2011-12,49.0,62.0,272.0,7.2
2012,19,ORL,Andrew Nicholson,St. Bonaventure,5.0,285.0,4080.0,1700.0,,0,19.0,7.0,0.2,81.0,STBONNY,154.0,0.0,.000,1.0,.602,256.0,68.0,.613,111.0,30.0,0.0,0,Andrew Nicholson,0.0,0.0,376.0,12.5,2008-09,17.0,62.0,180.0,6.0
2012,19,ORL,Andrew Nicholson,St. Bonaventure,5.0,285.0,4080.0,1700.0,,0,20.0,15.0,0.5,55.0,STBONNY,198.0,0.0,0,0.0,.564,351.0,95.0,.760,125.0,30.0,907.0,30.2,Andrew Nicholson,72.0,90.0,491.0,16.4,2009-10,6.0,55.0,213.0,7.1
